SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1982,1983: Central Bank of Sri Lanka
1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,68 ,... ,... ,... ,... ,... ,... ,... ,71.16639 ,... ,71.6222 ,... ,... ,72.50595 ,... ,73.09512 ,... ,... ,73.59005 ,... ,73.92 ,... ,... ,74.67044 ,74.96745 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1985,1986: Economic and Social Commission for Asia and the Pacific
1990,1991,1992,1993,1995,1996,1997: World Bank
1998-1999: Economic and Social Commission for Asia and the Pacific
2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,67 ,... ,... ,... ,... ,68.742 ,... ,69.11 ,... ,... ,69.944 ,... ,70.5 ,70 ,70 ,70.992 ,... ,71.32 ,... ,... ,72.088 ,72.46877 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1985,1986: Economic and Social Commission for Asia and the Pacific
1990,1991,1992,1993,1995,1996,1997: World Bank
1998-1999: Economic and Social Commission for Asia and the Pacific
2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,71 ,... ,... ,... ,... ,73.712 ,... ,74.26 ,... ,... ,75.196 ,... ,75.82 ,75 ,75 ,76.318 ,... ,76.65 ,... ,... ,77.382 ,77.59106 ,... ,... ,... 
SU-1066," ",Public health expenditure as % of GDP ,percent; ; Ending 1231,"1985,1986,1990,1991: Central Bank of Sri Lanka",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1.3 ,... ,... ,... ,... ,1.6 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",Education
SU-1075," ",Public education expenditure as % of GNP ,percent; ; Ending 1231,"1985,1986,1990,1991,1995,1996: Central Bank of Sri Lanka",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2.8 ,... ,... ,... ,... ,3 ,... ,... ,... ,... ,2.8 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1998,1999: Ministry of Education",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,106 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1987,1988: United Nations Development Programme
1991,1992,2002-2003,2004: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,102 ,... ,... ,... ,104.63256 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,102.88448 ,101.10999 ,... ,... ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1987,1988: United Nations Development Programme
1991,1992,2002-2003,2004: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,105 ,... ,... ,... ,109.77672 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,104.86836 ,102.35737 ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1987,1988: United Nations Development Programme
1991,1992,1998,1999,2002-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,69 ,... ,... ,... ,73.4609 ,... ,... ,... ,... ,... ,... ,77 ,... ,... ,... ,82.86362 ,82.99002 ,82.58114 ,... ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1987,1988: United Nations Development Programme
1991,1992,1998,1999,2002-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,69 ,... ,... ,... ,67.75342 ,... ,... ,... ,... ,... ,... ,72 ,... ,... ,... ,78.77225 ,79.07377 ,82.42503 ,... ,... ,... ,... ,... 


CO-197,"Taipei,China"
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1998-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,8.99 ,9.29 ,9.8 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 0630,"1986-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,15.93 ,15.96 ,17.24 ,15.72 ,16.55 ,15.7 ,15.53 ,15.58 ,15.31 ,15.5 ,15.18 ,15.07 ,12.43 ,12.89 ,13.76 ,11.65 ,11.02 ,10.06 ,9.56 ,9.06 ,... ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 0630,"1986-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,4.9 ,4.9 ,5.15 ,5.15 ,5.21 ,5.18 ,5.34 ,5.31 ,5.4 ,5.6 ,5.71 ,5.59 ,5.64 ,5.73 ,5.68 ,5.71 ,5.73 ,5.8 ,5.97 ,6.13 ,... ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1980-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,2.5 ,2.4 ,2.3 ,2.2 ,2 ,1.9 ,1.7 ,1.7 ,1.855 ,1.68 ,1.81 ,1.72 ,1.73 ,1.76 ,1.755 ,1.775 ,1.76 ,1.77 ,1.465 ,1.555 ,1.68 ,1.4 ,1.34 ,1.235 ,1.18 ,1.115 ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2000,2001: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,92.4 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,97 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2000,2001: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2907.9 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3047 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1990-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,73.8 ,74.3 ,74.3 ,74.3 ,74.55 ,74.62 ,74.64 ,74.68 ,74.95 ,75.14 ,75.33 ,75.61 ,75.87 ,76.15 ,76.37 ,76.53 ,... ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1980-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,69.6 ,69.7 ,69.9 ,69.9 ,70.5 ,70.8 ,71 ,71.1 ,71 ,71.1 ,71.33 ,71.83 ,71.79 ,71.62 ,71.83 ,71.93 ,71.94 ,71.99 ,72.26 ,72.48 ,72.62 ,72.88 ,73.2 ,73.39 ,73.46 ,73.71 ,... ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1980-2005,2006: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,74.5 ,74.6 ,74.9 ,75.1 ,75.5 ,75.8 ,75.9 ,76.3 ,76.2 ,76.5 ,76.75 ,77.15 ,77.22 ,77.59 ,77.82 ,77.79 ,77.81 ,77.85 ,78.04 ,78.19 ,78.45 ,78.74 ,78.93 ,79.32 ,79.7 ,79.79 ,... ,... ,... ,... 
" ",Education
SU-1075," ",Public education expenditure as % of GNP ,percent; ; Ending 1231,"1980-1995,1996: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,3.6 ,3.7 ,4.2 ,4.6 ,4 ,4.1 ,4.2 ,3.8 ,4 ,4.3 ,4.8 ,5.3 ,5.6 ,5.8 ,5.6 ,5.5 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1981-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,101.1 ,100.1 ,100.1 ,99.5 ,99.4 ,99.6 ,99.4 ,100.5 ,100 ,100.5 ,101 ,101.3 ,101.8 ,100.9 ,101.4 ,101.1 ,100.6 ,99.8 ,99.67 ,100.49 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1998-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,101.06 ,100.69 ,101.47 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1998-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,98.69 ,98.74 ,99.59 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1085," ","School enrollment, gross secondary, total (% schl age pop) ",percent; ; Ending 1231,"1981-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,82.5 ,85.5 ,87.1 ,88.9 ,89.7 ,92.2 ,93.8 ,94.1 ,94 ,95 ,95.4 ,95.6 ,95.3 ,95.9 ,95.7 ,95.8 ,97.2 ,98.55 ,99.61 ,99.23 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1981-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,82.5 ,85.7 ,87.7 ,89.7 ,90.6 ,93.6 ,95.5 ,96.3 ,96.5 ,97.3 ,97.3 ,97.6 ,97.1 ,98 ,97.6 ,97.6 ,98.9 ,100.07 ,101.04 ,100.49 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1981-2000,2001: Directorate-General of Budget Accounting and Statistics",... ,... ,... ,... ,... ,... ,82.6 ,85.2 ,86.6 ,88.1 ,88.9 ,90.9 ,92.1 ,92 ,91.7 ,92.9 ,93.6 ,93.7 ,93.7 ,94 ,93.8 ,94.1 ,95.6 ,97.12 ,98.26 ,98.05 ,... ,... ,... ,... ,... ,... ,... ,... ,... 


CO-198,"Tajikistan, Republic of"
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1992-2003,2004: Carbon Dioxide Information Analysis Center",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3.7336 ,2.4217 ,.8943 ,.8968 ,.9889 ,.8586 ,.8532 ,.841 ,.6495 ,.6978 ,.7581 ,.733 ,... ,... ,... ,... ,... ,... 
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1991,1992,1995-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,91.26 ,... ,... ,... ,31.66 ,34.91 ,48.16 ,56.32 ,50.69 ,28 ,28.3 ,11.8 ,4.67 ,0 ,0 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,38.3714 ,... ,37.163 ,... ,... ,34.4722 ,... ,32.717 ,... ,... ,30.7838 ,... ,29.495 ,... ,... ,28.472 ,27.7414 ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,8.1352 ,... ,9.003 ,... ,... ,8.1946 ,... ,8.101 ,... ,... ,7.8022 ,... ,7.603 ,... ,... ,7.4206 ,6.457 ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,5.0886 ,... ,4.877 ,... ,... ,4.5248 ,... ,4.29 ,... ,... ,3.999 ,... ,3.805 ,... ,... ,3.5314 ,3.4402 ,... ,... ,... 
SU-970," ",Age dependency ratio ,Ratio; ; Ending 1231,"1990,1991,2000,2001: United Nations
2003,2004: Economic and Social Commission for Asia and the Pacific",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,88.67925 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,78.57143 ,... ,... ,69.49153 ,... ,... ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,42.6 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2336 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1662.2 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,1999-2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,63.40488 ,... ,63.03585 ,... ,... ,63.87761 ,... ,63.29561 ,... ,69 ,63.44868 ,... ,63.55073 ,... ,... ,64.018 ,66.51293 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,1999-2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,60.88 ,... ,60.47 ,... ,... ,61.342 ,... ,60.72 ,... ,66 ,60.876 ,... ,60.98 ,... ,... ,61.418 ,63.95 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,1999-2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,66.056 ,... ,65.73 ,... ,... ,66.54 ,... ,66 ,... ,72 ,66.15 ,... ,66.25 ,... ,... ,66.748 ,69.204 ,... ,... ,... 
SU-1066," ",Public health expenditure as % of GDP ,percent; ; Ending 1231,"1992,1993,1997,1998: Asian Development Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,5.3 ,... ,... ,... ,... ,1.3 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",Education
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1990,1991,1992-1994,1995,2000,2001: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,91 ,... ,85 ,89 ,89 ,... ,... ,... ,... ,... ,95 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1990: World Bank
1991,1992,1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,90 ,89.96114 ,... ,... ,... ,... ,... ,... ,... ,95.41944 ,94.54394 ,93.00794 ,95.35401 ,97.35892 ,97.4532 ,99.18363 ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1990: World Bank
1991,1992,1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,91.9 ,91.94361 ,... ,... ,... ,... ,... ,... ,... ,100.78849 ,101.76501 ,100.16687 ,99.82727 ,102.02658 ,102.22415 ,103.19871 ,... ,... ,... ,... 
SU-1085," ","School enrollment, gross secondary, total (% schl age pop) ",percent; ; Ending 1231,"1990,1991,1992-1994,1995: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,102 ,... ,93 ,81 ,82 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1990,1991: World Bank
1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,102.2 ,... ,... ,... ,... ,... ,... ,... ,... ,68.13916 ,67.79565 ,68.68452 ,70.57661 ,73.30571 ,74.55118 ,74.25048 ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1990,1991: World Bank
1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,102 ,... ,... ,... ,... ,... ,... ,... ,... ,79.47639 ,79.09343 ,82.75118 ,85.90043 ,88.28454 ,88.78105 ,89.13385 ,... ,... ,... ,... 


CO-200,Thailand
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1990-2003,2004: Carbon Dioxide Information Analysis Center",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1.7551 ,2.0976 ,2.2596 ,2.5065 ,2.748 ,3.1131 ,3.4384 ,3.5251 ,3.0956 ,3.2392 ,3.2832 ,3.5033 ,3.6882 ,3.9017 ,... ,... ,... ,... ,... ,... 
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1990-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,6660.2 ,7904 ,9057.17 ,8053.2 ,6865.23 ,8248 ,5550.2 ,4448 ,3783 ,3610.6 ,3568.32 ,3375.12 ,2177.33 ,1857.01 ,1358.32 ,1259.89 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,19.2354 ,... ,19.391 ,... ,... ,17.5438 ,... ,17.286 ,... ,... ,16.6992 ,... ,16.308 ,... ,... ,15.6222 ,14.7136 ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,7.3936 ,... ,5.991 ,... ,... ,7.8312 ,... ,6.632 ,... ,... ,7.0058 ,... ,7.255 ,... ,... ,7.2262 ,8.4888 ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1980,1981,1982,1983,1985,1986,1987,1988,1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,3.5 ,... ,3 ,... ,... ,2.7 ,... ,2.6 ,... ,... ,2.1068 ,... ,2.1 ,... ,... ,1.939 ,... ,1.95 ,... ,... ,1.9368 ,... ,1.928 ,... ,... ,1.8908 ,1.845 ,... ,... ,... 
SU-970," ",Age dependency ratio ,Ratio; ; Ending 1231,"1990,1991,2000,2001: United Nations
2003,2004: Economic and Social Commission for Asia and the Pacific",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,56.00624 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,46.41288 ,... ,... ,42.85714 ,... ,... ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1044," ",Child malnutrition ,percent; ; Ending 1231,"1982,1983,1993,1994: World Bank",... ,... ,... ,... ,... ,... ,... ,36 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,13 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,48.9 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,55.5 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2181.2 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2485.7 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1980,1981,1982,1983,1985,1986,1987,1988,1990,1991,1992,1993,1995-1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,63.4 ,... ,64.9 ,... ,... ,66.5 ,... ,67.5 ,... ,... ,67.02024 ,... ,68.81317 ,... ,... ,67.60171 ,69.1 ,69.07146 ,... ,... ,69.47668 ,... ,69.74683 ,... ,... ,70.90424 ,70.24005 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1980,1981,1982,1983,1985,1986,1987,1988,1990,1991,1992,1993,1995-1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,61.3 ,... ,62.6 ,... ,... ,64 ,... ,64.9 ,... ,... ,63.63 ,... ,65.94 ,... ,... ,63.27 ,66.6 ,65.33 ,... ,... ,65.744 ,... ,66.02 ,... ,... ,67.514 ,65.922 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1980,1981,1982,1983,1985,1986,1987,1988,1990,1991,1992,1993,1995-1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,65.7 ,... ,67.4 ,... ,... ,69.1 ,... ,70.2 ,... ,... ,70.58 ,... ,71.83 ,... ,... ,72.15 ,71.7 ,73 ,... ,... ,73.396 ,... ,73.66 ,... ,... ,74.464 ,74.774 ,... ,... ,... 
SU-1066," ",Public health expenditure as % of GDP ,percent; ; Ending 1231,"1990,1991: United Nations Development Programme",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1.1 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",Education
SU-1075," ",Public education expenditure as % of GNP ,percent; ; Ending 1231,"1985,1986,1990,1991,1992,1993,1994,1995: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3.8 ,... ,... ,... ,... ,3.6 ,... ,4 ,... ,3.8 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1980,1981,1985,1986,1990,1991,1992,1993,1994,1995: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,99 ,... ,... ,... ,... ,96 ,... ,... ,... ,... ,99 ,... ,98 ,... ,87 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1980,1981: United Nations Educational, Scientific And Cultural Organization
1990: World Bank
1991-1992,1993,1999-2006,2007: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,97 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,104.6 ,95.99944 ,97 ,... ,... ,... ,... ,... ,... ,91.76566 ,92.34097 ,92.22913 ,93.56572 ,93.5657 ,95.51957 ,94.64176 ,93.78613 ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1980,1981: United Nations Educational, Scientific And Cultural Organization
1990: World Bank
1991-1992,1993,1999-2006,2007: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,100 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,100 ,100.09574 ,98 ,... ,... ,... ,... ,... ,... ,96.50726 ,96.94489 ,96.35703 ,97.85394 ,97.85231 ,99.58724 ,99.561 ,97.55884 ,... ,... ,... 
